"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","ID","F_OOB","F_OOS"
"GCW","W","2022-09-01 03:45:00","CS106",,,,0,"wx_vappress15","3b7a4be2d996d71c",1,0
"GCW","W","2022-09-01 03:45:00","CS106",,,,4.352211,"wx_vpd15","99da3e3c134abab7",,0
"GCW","W","2022-09-01 03:45:00","RM Young 05103-10-L",,,,309.2021,"wx_winddir15","ed41e8eded13a963",0,0
"GCW","W","2022-09-01 03:45:00","RM Young 05103-10-L",,,,0.6156577,"wx_windspeed15","7c50079200c39eb6",,0
"GCW","W","2022-09-01 04:00:00","CS106",,,,1014.757,"wx_barpress15","2a1826fe4193c0e7",0,0
"GCW","W","2022-09-01 04:00:00","CS700",,,,0,"wx_gcrew_rain15","993c0067e1495a0d",0,0
"GCW","W","2022-09-01 04:00:00","RM Young 05103-10-L",,,,1.1368,"wx_maxws15","756d8c91ade68f21",0,0
"GCW","W","2022-09-01 04:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","7a62d7a16052391d",0,0
"GCW","W","2022-09-01 04:00:00","LI-190R",,,,0.436,"wx_par_den15","4fc9db783540e7c6",,0
"GCW","W","2022-09-01 04:00:00","LI-190R",,,,0,"wx_par_tot15","11ed87c8dc0797ab",,0
"GCW","W","2022-09-01 04:00:00","CS EE181",,,,95.2,"wx_rh15","7e88d301261cb35a",0,0
"GCW","W","2022-09-01 04:00:00","LI-200R",,,,0.129,"wx_slr_fd15","95d73339cb744d33",,0
"GCW","W","2022-09-01 04:00:00","LI-200R",,,,0.001,"wx_slr_tf15","c8b8e32a87759f8f",,0
"GCW","W","2022-09-01 04:00:00","CS106",,,,4.351944,"wx_svp15","3c7cdada5ccfdb58",,0
"GCW","W","2022-09-01 04:00:00","CS EE181",,,,16.76,"wx_tempavg15","afccae030b3b4118",0,0
"GCW","W","2022-09-01 04:00:00","CS106",,,,0,"wx_vappress15","672a82a22102ef16",1,0
"GCW","W","2022-09-01 04:00:00","CS106",,,,4.351944,"wx_vpd15","3ee335d0e83bbd8d",,0
"GCW","W","2022-09-01 04:00:00","RM Young 05103-10-L",,,,312.7699,"wx_winddir15","d7060e116144050c",0,0
"GCW","W","2022-09-01 04:00:00","RM Young 05103-10-L",,,,0.6031355,"wx_windspeed15","e45619c6e48f60e8",,0
"GCW","W","2022-09-01 04:15:00","CS106",,,,1014.829,"wx_barpress15","1fd67d5685ca4819",0,0
"GCW","W","2022-09-01 04:15:00","CS700",,,,0,"wx_gcrew_rain15","93df4119cb89aa87",0,0
"GCW","W","2022-09-01 04:15:00","RM Young 05103-10-L",,,,1.3916,"wx_maxws15","28bc0a1d6a41a8e2",0,0
"GCW","W","2022-09-01 04:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","05199067c77f837b",0,0
"GCW","W","2022-09-01 04:15:00","LI-190R",,,,0.342,"wx_par_den15","9aa5948a153c3519",,0
"GCW","W","2022-09-01 04:15:00","LI-190R",,,,0,"wx_par_tot15","eea00c203c4b1c12",,0
"GCW","W","2022-09-01 04:15:00","CS EE181",,,,95.2,"wx_rh15","348218be56124ca4",0,0
"GCW","W","2022-09-01 04:15:00","LI-200R",,,,0.098,"wx_slr_fd15","2dc6fb574c381d84",,0
"GCW","W","2022-09-01 04:15:00","LI-200R",,,,0.001,"wx_slr_tf15","0d949d0a44f63947",,0
"GCW","W","2022-09-01 04:15:00","CS106",,,,4.318947,"wx_svp15","33976d5fc64d63f7",,0
"GCW","W","2022-09-01 04:15:00","CS EE181",,,,16.72,"wx_tempavg15","ce93b1add4c18658",0,0
"GCW","W","2022-09-01 04:15:00","CS106",,,,0,"wx_vappress15","95a8c32eece0f97c",1,0
"GCW","W","2022-09-01 04:15:00","CS106",,,,4.318947,"wx_vpd15","efd29e952d3ff34b",,0
"GCW","W","2022-09-01 04:15:00","RM Young 05103-10-L",,,,313.7103,"wx_winddir15","4550d6ad88e2a4e9",0,0
"GCW","W","2022-09-01 04:15:00","RM Young 05103-10-L",,,,0.7571044,"wx_windspeed15","39d3a5f9aa4fed5e",,0
"GCW","W","2022-09-01 04:30:00","CS106",,,,1014.878,"wx_barpress15","e4fa077901c69996",0,0
"GCW","W","2022-09-01 04:30:00","CS700",,,,0,"wx_gcrew_rain15","9d2d11b7b6d35730",0,0
"GCW","W","2022-09-01 04:30:00","RM Young 05103-10-L",,,,1.372,"wx_maxws15","095283fb10fc38dc",0,0
"GCW","W","2022-09-01 04:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","5fdfde5f301554c1",0,0
"GCW","W","2022-09-01 04:30:00","LI-190R",,,,0.432,"wx_par_den15","20bd88bf9fe7d915",,0
"GCW","W","2022-09-01 04:30:00","LI-190R",,,,0,"wx_par_tot15","3fd31613251a7a4e",,0
"GCW","W","2022-09-01 04:30:00","CS EE181",,,,96,"wx_rh15","9c0994ba12e84e1b",0,0
"GCW","W","2022-09-01 04:30:00","LI-200R",,,,0.111,"wx_slr_fd15","bf6ab3be7b8ea070",,0
"GCW","W","2022-09-01 04:30:00","LI-200R",,,,0.001,"wx_slr_tf15","32d488c3c5b43ace",,0
"GCW","W","2022-09-01 04:30:00","CS106",,,,4.368421,"wx_svp15","87bdef35956e17bb",,0
"GCW","W","2022-09-01 04:30:00","CS EE181",,,,16.8,"wx_tempavg15","2afb598a89a3b0b3",0,0
"GCW","W","2022-09-01 04:30:00","CS106",,,,0,"wx_vappress15","6ebe1f91df1c152b",1,0
"GCW","W","2022-09-01 04:30:00","CS106",,,,4.368421,"wx_vpd15","9d4161aad7aafa15",,0
"GCW","W","2022-09-01 04:30:00","RM Young 05103-10-L",,,,311.762,"wx_winddir15","02d6671d19e22c51",0,0
"GCW","W","2022-09-01 04:30:00","RM Young 05103-10-L",,,,0.5150444,"wx_windspeed15","7a72d7eff83a8225",,0
"GCW","W","2022-09-01 04:45:00","CS106",,,,1014.921,"wx_barpress15","3e3cc77c2b3790db",0,0
"GCW","W","2022-09-01 04:45:00","CS700",,,,0,"wx_gcrew_rain15","278efebb41c33ed2",0,0
"GCW","W","2022-09-01 04:45:00","RM Young 05103-10-L",,,,1.2152,"wx_maxws15","b0918923e7f0ebe3",0,0
"GCW","W","2022-09-01 04:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","5594b4330a5edc66",0,0
"GCW","W","2022-09-01 04:45:00","LI-190R",,,,0.496,"wx_par_den15","3d2c58cd1bcadbc6",,0
"GCW","W","2022-09-01 04:45:00","LI-190R",,,,0,"wx_par_tot15","54e7752b8bc71a48",,0
"GCW","W","2022-09-01 04:45:00","CS EE181",,,,95.4,"wx_rh15","11e55e6c0e06d221",0,0
"GCW","W","2022-09-01 04:45:00","LI-200R",,,,0.112,"wx_slr_fd15","5b53998ef6e7f40b",,0
"GCW","W","2022-09-01 04:45:00","LI-200R",,,,0.001,"wx_slr_tf15","7584511563ec87f4",,0
"GCW","W","2022-09-01 04:45:00","CS106",,,,4.35211,"wx_svp15","56cd7bd19f81cf99",,0
"GCW","W","2022-09-01 04:45:00","CS EE181",,,,16.92,"wx_tempavg15","396ff68f61ecf8aa",0,0
"GCW","W","2022-09-01 04:45:00","CS106",,,,0,"wx_vappress15","2b2e113d9ffa8694",1,0
"GCW","W","2022-09-01 04:45:00","CS106",,,,4.35211,"wx_vpd15","96768b429b2ffdef",,0
"GCW","W","2022-09-01 04:45:00","RM Young 05103-10-L",,,,307.2342,"wx_winddir15","bd7e978aab690193",0,0
"GCW","W","2022-09-01 04:45:00","RM Young 05103-10-L",,,,0.48118,"wx_windspeed15","3f89e0b59acc90b3",,0
"GCW","W","2022-09-01 05:00:00","CS106",,,,1014.974,"wx_barpress15","e7cbeaad329e54f2",0,0
"GCW","W","2022-09-01 05:00:00","CS700",,,,0,"wx_gcrew_rain15","7407ff086c9b7ae4",0,0
"GCW","W","2022-09-01 05:00:00","RM Young 05103-10-L",,,,1.1368,"wx_maxws15","8f809317d599f950",0,0
"GCW","W","2022-09-01 05:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","cca931fa8528f892",0,0
"GCW","W","2022-09-01 05:00:00","LI-190R",,,,0.517,"wx_par_den15","5b23c4a0522284e8",,0
"GCW","W","2022-09-01 05:00:00","LI-190R",,,,0,"wx_par_tot15","73f193150d39f290",,0
"GCW","W","2022-09-01 05:00:00","CS EE181",,,,95,"wx_rh15","9bc49e4e61ba9854",0,0
"GCW","W","2022-09-01 05:00:00","LI-200R",,,,0.121,"wx_slr_fd15","40d06ec79fee86f9",,0
"GCW","W","2022-09-01 05:00:00","LI-200R",,,,0.001,"wx_slr_tf15","e4f7ba9b6c0cade2",,0
"GCW","W","2022-09-01 05:00:00","CS106",,,,4.302418,"wx_svp15","33fdbbc1f03b86e8",,0
"GCW","W","2022-09-01 05:00:00","CS EE181",,,,16.81,"wx_tempavg15","26f14283b738bb8c",0,0
"GCW","W","2022-09-01 05:00:00","CS106",,,,0,"wx_vappress15","44bba1b4e59a54f0",1,0
"GCW","W","2022-09-01 05:00:00","CS106",,,,4.302418,"wx_vpd15","15cc321f307136dd",,0
"GCW","W","2022-09-01 05:00:00","RM Young 05103-10-L",,,,311.935,"wx_winddir15","620519de1f233f3d",0,0
"GCW","W","2022-09-01 05:00:00","RM Young 05103-10-L",,,,0.5770022,"wx_windspeed15","15de1a65ff2c8527",,0
"GCW","W","2022-09-01 05:15:00","CS106",,,,1015.05,"wx_barpress15","dde611429181a727",0,0
"GCW","W","2022-09-01 05:15:00","CS700",,,,0,"wx_gcrew_rain15","35d8c56db2a26fc1",0,0
"GCW","W","2022-09-01 05:15:00","RM Young 05103-10-L",,,,1.0976,"wx_maxws15","7c78432e5d384992",0,0
"GCW","W","2022-09-01 05:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","bac04cfc4262c9b0",0,0
"GCW","W","2022-09-01 05:15:00","LI-190R",,,,0.718,"wx_par_den15","2f6a59c460eb5ab3",,0
"GCW","W","2022-09-01 05:15:00","LI-190R",,,,0,"wx_par_tot15","3781dfcc94355d80",,0
"GCW","W","2022-09-01 05:15:00","CS EE181",,,,95.6,"wx_rh15","dd712dc6399e567b",0,0
"GCW","W","2022-09-01 05:15:00","LI-200R",,,,0.206,"wx_slr_fd15","bce16a7cec375aeb",,0
"GCW","W","2022-09-01 05:15:00","LI-200R",,,,0.001,"wx_slr_tf15","c2efa181300d2286",,0
"GCW","W","2022-09-01 05:15:00","CS106",,,,4.327251,"wx_svp15","b6d8451a6e24b1a3",,0
"GCW","W","2022-09-01 05:15:00","CS EE181",,,,16.77,"wx_tempavg15","beccafaac3f04fa6",0,0
"GCW","W","2022-09-01 05:15:00","CS106",,,,0,"wx_vappress15","f6b494b0e70aea50",1,0
"GCW","W","2022-09-01 05:15:00","CS106",,,,4.327251,"wx_vpd15","65d28b61ec4d5156",,0
"GCW","W","2022-09-01 05:15:00","RM Young 05103-10-L",,,,308.2401,"wx_winddir15","178c7dc36a06ca75",0,0
"GCW","W","2022-09-01 05:15:00","RM Young 05103-10-L",,,,0.4861889,"wx_windspeed15","7c59fe46b2e482fa",,0
"GCW","W","2022-09-01 05:30:00","CS106",,,,1015.125,"wx_barpress15","2ccc69e27ff73cd4",0,0
"GCW","W","2022-09-01 05:30:00","CS700",,,,0,"wx_gcrew_rain15","1055381e940ea37e",0,0
"GCW","W","2022-09-01 05:30:00","RM Young 05103-10-L",,,,1.3328,"wx_maxws15","b5003a0ab20116f9",0,0
"GCW","W","2022-09-01 05:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","46834a4aa8949c00",0,0
"GCW","W","2022-09-01 05:30:00","LI-190R",,,,2.962,"wx_par_den15","2b161e3495a46534",,0
"GCW","W","2022-09-01 05:30:00","LI-190R",,,,0,"wx_par_tot15","3cab197f2e5c9b69",,0
"GCW","W","2022-09-01 05:30:00","CS EE181",,,,95.4,"wx_rh15","55d1bcce1030fa83",0,0
"GCW","W","2022-09-01 05:30:00","LI-200R",,,,1.546,"wx_slr_fd15","a64ff3d4bef6347a",,0
"GCW","W","2022-09-01 05:30:00","LI-200R",,,,0.008,"wx_slr_tf15","0898d75683cf5fb1",,0
"GCW","W","2022-09-01 05:30:00","CS106",,,,4.261156,"wx_svp15","bc907cdf2c01d149",,0
"GCW","W","2022-09-01 05:30:00","CS EE181",,,,16.59,"wx_tempavg15","377731c390112121",0,0
"GCW","W","2022-09-01 05:30:00","CS106",,,,0,"wx_vappress15","a8964f8a1ba5293c",1,0
"GCW","W","2022-09-01 05:30:00","CS106",,,,4.261156,"wx_vpd15","db3918e8ff82af74",,0
"GCW","W","2022-09-01 05:30:00","RM Young 05103-10-L",,,,314.6921,"wx_winddir15","2b0b83bc3129b1ca",0,0
"GCW","W","2022-09-01 05:30:00","RM Young 05103-10-L",,,,0.68404,"wx_windspeed15","712cc2a26f9221c6",,0
"GCW","W","2022-09-01 05:45:00","CS106",,,,1015.276,"wx_barpress15","c3967d38a0b74d51",0,0
"GCW","W","2022-09-01 05:45:00","CS700",,,,0,"wx_gcrew_rain15","f2e13aa9c536596f",0,0
"GCW","W","2022-09-01 05:45:00","RM Young 05103-10-L",,,,0.8624,"wx_maxws15","99a354248e142ea2",0,0
"GCW","W","2022-09-01 05:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","7c70603777d6c882",0,0
"GCW","W","2022-09-01 05:45:00","LI-190R",,,,14.57,"wx_par_den15","b089e268b8c341f0",,0
"GCW","W","2022-09-01 05:45:00","LI-190R",,,,0,"wx_par_tot15","92f7468ceeab49a1",,0
"GCW","W","2022-09-01 05:45:00","CS EE181",,,,94.5,"wx_rh15","50ab0093731d6eb5",0,0
"GCW","W","2022-09-01 05:45:00","LI-200R",,,,6.146,"wx_slr_fd15","32b479055284358a",,0
"GCW","W","2022-09-01 05:45:00","LI-200R",,,,0.033,"wx_slr_tf15","05190cda6a7c32ab",,0
"GCW","W","2022-09-01 05:45:00","CS106",,,,4.252782,"wx_svp15","0817278c2abcaf16",,0
"GCW","W","2022-09-01 05:45:00","CS EE181",,,,16.52,"wx_tempavg15","35280f729923df8d",0,0
"GCW","W","2022-09-01 05:45:00","CS106",,,,0,"wx_vappress15","55b0a48997dc1551",1,0
"GCW","W","2022-09-01 05:45:00","CS106",,,,4.252782,"wx_vpd15","2e53877d3260cc86",,0
"GCW","W","2022-09-01 05:45:00","RM Young 05103-10-L",,,,304.0698,"wx_winddir15","5e41410d0b3a4a93",0,0
"GCW","W","2022-09-01 05:45:00","RM Young 05103-10-L",,,,0.4806355,"wx_windspeed15","6442dc23cf0556fa",,0
"GCW","W","2022-09-01 06:00:00","CS106",,,,1015.435,"wx_barpress15","5ba5d2b494d7b47a",0,0
"GCW","W","2022-09-01 06:00:00","CS700",,,,0,"wx_gcrew_rain15","2f456ea95d9a41a7",0,0
"GCW","W","2022-09-01 06:00:00","RM Young 05103-10-L",,,,0.7252,"wx_maxws15","8f364c087bdbdda2",0,0
"GCW","W","2022-09-01 06:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","482d7d1d597d885c",0,0
"GCW","W","2022-09-01 06:00:00","LI-190R",,,,48.1,"wx_par_den15","3534ca4690bd7f1d",,0
"GCW","W","2022-09-01 06:00:00","LI-190R",,,,0,"wx_par_tot15","b38a64d61cd27026",,0
"GCW","W","2022-09-01 06:00:00","CS EE181",,,,93.6,"wx_rh15","925d9cdb1bd3b4a6",0,0
"GCW","W","2022-09-01 06:00:00","LI-200R",,,,27.54,"wx_slr_fd15","88f732a6bc487a2c",,0
"GCW","W","2022-09-01 06:00:00","LI-200R",,,,0.149,"wx_slr_tf15","4f8dbcfb6c37997e",,0
"GCW","W","2022-09-01 06:00:00","CS106",,,,4.368086,"wx_svp15","811e857ab0fc3e8a",,0
"GCW","W","2022-09-01 06:00:00","CS EE181",,,,16.68,"wx_tempavg15","ce247d73135d3809",0,0
"GCW","W","2022-09-01 06:00:00","CS106",,,,0,"wx_vappress15","b0551a2185212566",1,0
"GCW","W","2022-09-01 06:00:00","CS106",,,,4.368086,"wx_vpd15","f4620d05d579dd4d",,0
"GCW","W","2022-09-01 06:00:00","RM Young 05103-10-L",,,,306.9463,"wx_winddir15","94962b7df1e2556b",0,0
"GCW","W","2022-09-01 06:00:00","RM Young 05103-10-L",,,,0.3972266,"wx_windspeed15","ec79cdd19808e1e9",,0
"GCW","W","2022-09-01 06:15:00","CS106",,,,1015.633,"wx_barpress15","13cb4120cfd54050",0,0
"GCW","W","2022-09-01 06:15:00","CS700",,,,0,"wx_gcrew_rain15","8295e399c314e9b6",0,0
"GCW","W","2022-09-01 06:15:00","RM Young 05103-10-L",,,,1.0976,"wx_maxws15","e1ef94226cd853d1",0,0
"GCW","W","2022-09-01 06:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","3523cb2e7ea04342",0,0
"GCW","W","2022-09-01 06:15:00","LI-190R",,,,119.2,"wx_par_den15","f4c4062d82336025",,0
"GCW","W","2022-09-01 06:15:00","LI-190R",,,,0,"wx_par_tot15","b3def3a74c4faedd",,0
"GCW","W","2022-09-01 06:15:00","CS EE181",,,,93.1,"wx_rh15","08e1e8fd350c3845",0,0
"GCW","W","2022-09-01 06:15:00","LI-200R",,,,71.65,"wx_slr_fd15","3e287e50b0509958",,0
"GCW","W","2022-09-01 06:15:00","LI-200R",,,,0.387,"wx_slr_tf15","73a72d9b880ae71d",,0
"GCW","W","2022-09-01 06:15:00","CS106",,,,4.450417,"wx_svp15","d6d1511a47f8f095",,0
"GCW","W","2022-09-01 06:15:00","CS EE181",,,,17.15,"wx_tempavg15","b71a68d4ca6e971a",0,0
"GCW","W","2022-09-01 06:15:00","CS106",,,,0,"wx_vappress15","385a2e5e837333e5",1,0
"GCW","W","2022-09-01 06:15:00","CS106",,,,4.450417,"wx_vpd15","c30c3f51b1ad8516",,0
"GCW","W","2022-09-01 06:15:00","RM Young 05103-10-L",,,,320.4907,"wx_winddir15","dd1986ac151875e3",0,0
"GCW","W","2022-09-01 06:15:00","RM Young 05103-10-L",,,,0.5714489,"wx_windspeed15","5d4d8a7311a5cab1",,0
"GCW","W","2022-09-01 06:30:00","CS106",,,,1015.699,"wx_barpress15","f64cdeb5a171ab55",0,0
"GCW","W","2022-09-01 06:30:00","CS700",,,,0,"wx_gcrew_rain15","d7f4dd89a4291ca8",0,0
"GCW","W","2022-09-01 06:30:00","RM Young 05103-10-L",,,,1.0976,"wx_maxws15","095ce16943b04593",0,0
"GCW","W","2022-09-01 06:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","5838b6187c363653",0,0
"GCW","W","2022-09-01 06:30:00","LI-190R",,,,200.7,"wx_par_den15","927a51c2ff54adf0",,0
"GCW","W","2022-09-01 06:30:00","LI-190R",,,,0,"wx_par_tot15","9f501de4dba04a03",,0
"GCW","W","2022-09-01 06:30:00","CS EE181",,,,91.9,"wx_rh15","96adfcf392ad664d",0,0
"GCW","W","2022-09-01 06:30:00","LI-200R",,,,108.8,"wx_slr_fd15","c65712a15a9713a3",,0
"GCW","W","2022-09-01 06:30:00","LI-200R",,,,0.587,"wx_slr_tf15","8a28c690a271a308",,0
"GCW","W","2022-09-01 06:30:00","CS106",,,,4.613631,"wx_svp15","5855abc30356a86b",,0
"GCW","W","2022-09-01 06:30:00","CS EE181",,,,17.47,"wx_tempavg15","932042e345686ce2",0,0
"GCW","W","2022-09-01 06:30:00","CS106",,,,0,"wx_vappress15","0031424c93d2ddcd",1,0
"GCW","W","2022-09-01 06:30:00","CS106",,,,4.613631,"wx_vpd15","afac2da151f2031b",,0
"GCW","W","2022-09-01 06:30:00","RM Young 05103-10-L",,,,316.9588,"wx_winddir15","f37fd6364e667aad",0,0
"GCW","W","2022-09-01 06:30:00","RM Young 05103-10-L",,,,0.4972955,"wx_windspeed15","e53730467922ace6",,0
"GCW","W","2022-09-01 06:45:00","CS106",,,,1015.811,"wx_barpress15","7e63685beff4d44e",0,0
"GCW","W","2022-09-01 06:45:00","CS700",,,,0,"wx_gcrew_rain15","b0454290470fc941",0,0
"GCW","W","2022-09-01 06:45:00","RM Young 05103-10-L",,,,0.9211999,"wx_maxws15","971a9c602a9d445a",0,0
"GCW","W","2022-09-01 06:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","094b1733e26416cf",0,0
"GCW","W","2022-09-01 06:45:00","LI-190R",,,,278.8,"wx_par_den15","f21bb80112be9e65",,0
"GCW","W","2022-09-01 06:45:00","LI-190R",,,,0,"wx_par_tot15","bec55536940a84d4",,0
"GCW","W","2022-09-01 06:45:00","CS EE181",,,,89.7,"wx_rh15","eafbbed2e9d928c0",0,0
"GCW","W","2022-09-01 06:45:00","LI-200R",,,,143.2,"wx_slr_fd15","9dbef7ee7ac78bfb",,0
"GCW","W","2022-09-01 06:45:00","LI-200R",,,,0.773,"wx_slr_tf15","d10ae3ba9dc93039",,0
"GCW","W","2022-09-01 06:45:00","CS106",,,,4.792079,"wx_svp15","e6349338490df674",,0
"GCW","W","2022-09-01 06:45:00","CS EE181",,,,18.19,"wx_tempavg15","965cadcd7b6bf6dc",0,0
"GCW","W","2022-09-01 06:45:00","CS106",,,,0,"wx_vappress15","4f79aee067090fab",1,0
"GCW","W","2022-09-01 06:45:00","CS106",,,,4.792079,"wx_vpd15","98e3967010d4740d",,0
"GCW","W","2022-09-01 06:45:00","RM Young 05103-10-L",,,,308.4463,"wx_winddir15","63b777826d280ecb",0,0
"GCW","W","2022-09-01 06:45:00","RM Young 05103-10-L",,,,0.25186,"wx_windspeed15","c8e3ae31df453bb3",,0
"GCW","W","2022-09-01 07:00:00","CS106",,,,1016.017,"wx_barpress15","241e5f1d35ddc582",0,0
"GCW","W","2022-09-01 07:00:00","CS700",,,,0,"wx_gcrew_rain15","e7de86610650a7ab",0,0
"GCW","W","2022-09-01 07:00:00","RM Young 05103-10-L",,,,0.686,"wx_maxws15","cad31794cfa693d6",0,0
"GCW","W","2022-09-01 07:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","3b5d86455cb784d2",0,0
"GCW","W","2022-09-01 07:00:00","LI-190R",,,,357.4,"wx_par_den15","be85e84035551413",,0
"GCW","W","2022-09-01 07:00:00","LI-190R",,,,0,"wx_par_tot15","e13aa2de0e2898e3",,0
"GCW","W","2022-09-01 07:00:00","CS EE181",,,,87.4,"wx_rh15","a179f1739a33796a",0,0
"GCW","W","2022-09-01 07:00:00","LI-200R",,,,176.5,"wx_slr_fd15","1087bfebbd2d7e50",,0
"GCW","W","2022-09-01 07:00:00","LI-200R",,,,0.953,"wx_slr_tf15","517e3bd26ba17fe7",,0
"GCW","W","2022-09-01 07:00:00","CS106",,,,5.017913,"wx_svp15","47dd8817c39b4040",,0
"GCW","W","2022-09-01 07:00:00","CS EE181",,,,19.15,"wx_tempavg15","c833fe9433805d5a",0,0
"GCW","W","2022-09-01 07:00:00","CS106",,,,0,"wx_vappress15","28bc0015e3c92eb7",1,0
"GCW","W","2022-09-01 07:00:00","CS106",,,,5.017913,"wx_vpd15","b0ad5957a12e7c42",,0
"GCW","W","2022-09-01 07:00:00","RM Young 05103-10-L",,,,294.8257,"wx_winddir15","02b5c2d7a2de4703",0,0
"GCW","W","2022-09-01 07:00:00","RM Young 05103-10-L",,,,0.09974221,"wx_windspeed15","07142a7af9ef7805",,0
"GCW","W","2022-09-01 07:15:00","CS106",,,,1016.227,"wx_barpress15","dc289fa13e347d8c",0,0
"GCW","W","2022-09-01 07:15:00","CS700",,,,0,"wx_gcrew_rain15","b2b5b3db769171f9",0,0
"GCW","W","2022-09-01 07:15:00","RM Young 05103-10-L",,,,0.784,"wx_maxws15","921672f127e0e6f2",0,0
"GCW","W","2022-09-01 07:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","cbb7fdfbff0304a0",0,0
"GCW","W","2022-09-01 07:15:00","LI-190R",,,,435.3,"wx_par_den15","4736b4092d837377",,0
"GCW","W","2022-09-01 07:15:00","LI-190R",,,,0,"wx_par_tot15","1818d08dd9ca8c0f",,0
"GCW","W","2022-09-01 07:15:00","CS EE181",,,,84.2,"wx_rh15","7bbc1824277f539f",0,0
"GCW","W","2022-09-01 07:15:00","LI-200R",,,,216.6,"wx_slr_fd15","f162d3cedd72947b",,0
"GCW","W","2022-09-01 07:15:00","LI-200R",,,,1.17,"wx_slr_tf15","473013ba959be856",,0
"GCW","W","2022-09-01 07:15:00","CS106",,,,5.16189,"wx_svp15","dd489b9accd70d0a",,0
"GCW","W","2022-09-01 07:15:00","CS EE181",,,,19.82,"wx_tempavg15","2dac4519206ccd47",0,0
"GCW","W","2022-09-01 07:15:00","CS106",,,,0,"wx_vappress15","05332dbe8802e213",1,0
"GCW","W","2022-09-01 07:15:00","CS106",,,,5.16189,"wx_vpd15","e332457a61a6172c",,0
"GCW","W","2022-09-01 07:15:00","RM Young 05103-10-L",,,,279.179,"wx_winddir15","6e2e32358cb21e56",0,0
"GCW","W","2022-09-01 07:15:00","RM Young 05103-10-L",,,,0.1628978,"wx_windspeed15","bef2547fdafa189b",,0
"GCW","W","2022-09-01 07:30:00","CS106",,,,1016.474,"wx_barpress15","a938bb053466991c",0,0
"GCW","W","2022-09-01 07:30:00","CS700",,,,0,"wx_gcrew_rain15","7b6a048ebfe4a1ae",0,0
"GCW","W","2022-09-01 07:30:00","RM Young 05103-10-L",,,,2.45,"wx_maxws15","35a143f41e8c02a3",0,0
"GCW","W","2022-09-01 07:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","d74165b16b5957db",0,0
"GCW","W","2022-09-01 07:30:00","LI-190R",,,,512.6,"wx_par_den15","11b7f7fcbbb7c048",,0
"GCW","W","2022-09-01 07:30:00","LI-190R",,,,0,"wx_par_tot15","e2f2ec080ced6650",,0
"GCW","W","2022-09-01 07:30:00","CS EE181",,,,75.44,"wx_rh15","c527c44d3548b93d",0,0
"GCW","W","2022-09-01 07:30:00","LI-200R",,,,260.5,"wx_slr_fd15","a577d59d81317677",,0
"GCW","W","2022-09-01 07:30:00","LI-200R",,,,1.407,"wx_slr_tf15","66b0f66581707043",,0
"GCW","W","2022-09-01 07:30:00","CS106",,,,5.367663,"wx_svp15","05f926f83d050d54",,0
"GCW","W","2022-09-01 07:30:00","CS EE181",,,,20.69,"wx_tempavg15","6b2358d23009b90b",0,0
"GCW","W","2022-09-01 07:30:00","CS106",,,,0,"wx_vappress15","6ead89bce430e3af",1,0
"GCW","W","2022-09-01 07:30:00","CS106",,,,5.367663,"wx_vpd15","5acb24694e0cbda3",,0
"GCW","W","2022-09-01 07:30:00","RM Young 05103-10-L",,,,260.4393,"wx_winddir15","4f2845cf016acc3b",0,0
"GCW","W","2022-09-01 07:30:00","RM Young 05103-10-L",,,,0.4154111,"wx_windspeed15","1819b1a6e5ef3d49",,0
"GCW","W","2022-09-01 07:45:00","CS106",,,,1016.607,"wx_barpress15","c56e3f1c8a400a8f",0,0
"GCW","W","2022-09-01 07:45:00","CS700",,,,0,"wx_gcrew_rain15","d9a1fd1892172897",0,0
"GCW","W","2022-09-01 07:45:00","RM Young 05103-10-L",,,,3.1948,"wx_maxws15","2e94d35defcfb8e1",0,0
"GCW","W","2022-09-01 07:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","619159f8ab613a2c",0,0
"GCW","W","2022-09-01 07:45:00","LI-190R",,,,596.6,"wx_par_den15","d88af50203b18594",,0
"GCW","W","2022-09-01 07:45:00","LI-190R",,,,0,"wx_par_tot15","9f691b79aea78385",,0
"GCW","W","2022-09-01 07:45:00","CS EE181",,,,75.38,"wx_rh15","3b4da67db2cb3db2",0,0
"GCW","W","2022-09-01 07:45:00","LI-200R",,,,304.7,"wx_slr_fd15","a13144f24656c867",,0
"GCW","W","2022-09-01 07:45:00","LI-200R",,,,1.645,"wx_slr_tf15","27144032bd7b2e75",,0
